Time,Prices,Vol,Ope,Clop,Sol
22:12:53,"2,374.00",2,2,0,双开
22:12:54,"2,375.00",24,12,12,多换
22:12:54,"2,374.00",4,3,1,SHortop
22:12:56,"2,374.00",2,2,0,双开
22:12:56,"2,375.00",2,1,1,多换
22:12:57,"2,375.00",34,15,19,SHortcl
22:12:57,"2,374.00",2,2,0,双开
22:12:58,"2,374.00",2,2,0,双开
22:12:58,"2,374.00",2,2,0,双开
22:12:59,"2,375.00",2,2,0,双开
22:12:59,"2,374.00",2,2,0,双开
22:13:00,"2,375.00",4,3,1,Longop
22:13:00,"2,375.00",8,2,6,SHortcl
22:13:02,"2,375.00",16,11,5,Longop
22:13:03,"2,374.00",6,6,0,双开
22:13:03,"2,374.00",10,10,0,双开
22:13:04,"2,375.00",40,33,7,Longop
22:13:04,"2,374.00",16,16,0,双开
22:13:05,"2,374.00",16,16,0,双开
22:13:06,"2,375.00",76,36,40,SHortcl
22:13:06,"2,374.00",8,7,1,SHortop
22:13:07,"2,375.00",86,58,28,Longop
22:13:08,"2,375.00",8,4,4,多换
22:13:09,"2,375.00",270,240,30,Longop
22:13:09,"2,375.00",2,2,0,双开
22:13:10,"2,375.00",2,0,2,双平
22:13:10,"2,375.00",2,1,1,空换
22:13:12,"2,375.00",20,12,8,SHortop
22:13:12,"2,375.00",2,2,0,双开
22:13:13,"2,375.00",2,1,1,空换
22:13:13,"2,375.00",4,3,1,SHortop
22:13:14,"2,376.00",38,0,38,双平
22:13:14,"2,375.00",4,4,0,双开
22:13:15,"2,376.00",4,2,2,多换
22:13:15,"2,376.00",2,1,1,多换
22:13:16,"2,375.00",20,20,0,双开
22:13:17,"2,375.00",16,16,0,双开
22:13:17,"2,376.00",22,10,12,SHortcl
22:13:18,"2,375.00",2,1,1,空换
22:13:18,"2,376.00",2,1,1,多换
22:13:19,"2,375.00",2,0,2,双平
22:13:20,"2,375.00",22,0,22,双平
22:13:21,"2,375.00",2,0,2,双平
22:13:22,"2,376.00",10,0,10,双平
22:13:23,"2,376.00",10,5,5,多换
22:13:24,"2,375.00",20,17,3,SHortop
22:13:24,"2,376.00",18,0,18,双平
22:13:25,"2,375.00",2,2,0,双开
22:13:25,"2,375.00",12,12,0,双开
22:13:27,"2,375.00",4,4,0,双开
22:13:28,"2,375.00",16,16,0,双开
22:13:28,"2,375.00",28,16,12,SHortop
22:13:29,"2,375.00",2,2,0,双开
22:13:29,"2,375.00",42,42,0,双开
22:13:30,"2,376.00",2,0,2,双平
22:13:30,"2,376.00",4,2,2,多换
22:13:31,"2,375.00",24,14,10,SHortop
22:13:31,"2,375.00",10,9,1,SHortop
22:13:32,"2,375.00",2,2,0,双开
22:13:33,"2,375.00",4,2,2,空换
22:13:34,"2,376.00",4,1,3,SHortcl
22:13:34,"2,376.00",4,3,1,Longop
22:13:35,"2,375.00",4,3,1,SHortop
22:13:36,"2,375.00",2,2,0,双开
22:13:37,"2,375.00",2,2,0,双开
22:13:37,"2,376.00",2,1,1,多换
22:13:38,"2,375.00",2,2,0,双开
22:13:39,"2,375.00",4,4,0,双开
22:13:40,"2,375.00",102,94,8,SHortop
22:13:40,"2,376.00",52,44,8,Longop
22:13:41,"2,376.00",38,25,13,Longop
22:13:43,"2,376.00",10,8,2,Longop
22:13:44,"2,376.00",8,6,2,Longop
22:13:44,"2,375.00",14,14,0,双开
22:13:45,"2,376.00",20,15,5,Longop
22:13:45,"2,376.00",6,0,6,双平
22:13:46,"2,375.00",46,28,18,SHortop
22:13:46,"2,375.00",10,7,3,SHortop
22:13:47,"2,376.00",2,1,1,多换
22:13:48,"2,375.00",4,1,3,Longcl
22:13:48,"2,375.00",16,8,8,空换
22:13:49,"2,375.00",84,83,1,SHortop
22:13:50,"2,375.00",2,2,0,双开
22:13:50,"2,375.00",78,73,5,SHortop
22:13:51,"2,376.00",26,16,10,Longop
22:13:51,"2,375.00",2,2,0,双开
22:13:52,"2,375.00",14,12,2,SHortop
22:13:52,"2,376.00",2,0,2,双平
22:13:53,"2,376.00",12,6,6,多换
22:13:53,"2,375.00",4,3,1,SHortop
22:13:54,"2,375.00",2,2,0,双开
22:13:55,"2,375.00",24,24,0,双开
22:13:56,"2,375.00",8,4,4,空换
22:13:56,"2,375.00",4,4,0,双开
22:13:57,"2,375.00",14,11,3,SHortop
22:13:58,"2,375.00",242,146,96,SHortop
22:13:59,"2,375.00",2,2,0,双开
22:13:59,"2,376.00",10,0,10,双平
22:14:00,"2,375.00",2,2,0,双开
22:14:00,"2,375.00",8,5,3,SHortop
22:14:01,"2,375.00",12,9,3,SHortop
22:14:02,"2,375.00",2,2,0,双开
22:14:03,"2,374.00",16,8,8,空换
22:14:03,"2,375.00",2,1,1,多换
22:14:04,"2,375.00",26,22,4,Longop
22:14:04,"2,375.00",2,1,1,多换
22:14:05,"2,375.00",6,2,4,SHortcl
22:14:05,"2,374.00",36,36,0,双开
22:14:06,"2,375.00",4,3,1,Longop
22:14:07,"2,375.00",16,7,9,SHortcl
22:14:09,"2,374.00",42,42,0,双开
22:14:10,"2,375.00",2,1,1,多换
22:14:10,"2,375.00",26,14,12,Longop
22:14:11,"2,375.00",4,4,0,双开
22:14:11,"2,374.00",8,8,0,双开
22:14:12,"2,375.00",22,15,7,Longop
22:14:12,"2,375.00",2,1,1,多换
22:14:14,"2,375.00",20,10,10,多换
22:14:14,"2,375.00",10,7,3,Longop
22:14:15,"2,375.00",8,0,8,双平
22:14:16,"2,374.00",2,2,0,双开
22:14:16,"2,374.00",2,1,1,空换
22:14:17,"2,375.00",22,19,3,Longop
22:14:17,"2,374.00",2,2,0,双开
22:14:18,"2,374.00",4,2,2,空换
22:14:18,"2,375.00",2,2,0,双开
22:14:19,"2,374.00",20,15,5,SHortop
22:14:20,"2,375.00",48,30,18,Longop
22:14:20,"2,374.00",22,22,0,双开
22:14:21,"2,374.00",6,5,1,SHortop
22:14:21,"2,374.00",14,9,5,SHortop
22:14:22,"2,375.00",12,12,0,双开
22:14:22,"2,374.00",28,27,1,SHortop
22:14:24,"2,374.00",6,6,0,双开
22:14:24,"2,374.00",6,6,0,双开
22:14:26,"2,374.00",2,2,0,双开
22:14:27,"2,375.00",8,5,3,Longop
22:14:27,"2,374.00",10,8,2,SHortop
22:14:28,"2,374.00",6,6,0,双开
22:14:28,"2,374.00",6,5,1,SHortop
22:14:29,"2,374.00",10,10,0,双开
22:14:30,"2,374.00",6,3,3,空换
22:14:31,"2,374.00",12,12,0,双开
22:14:31,"2,374.00",2,1,1,空换
22:14:32,"2,374.00",16,16,0,双开
22:14:32,"2,375.00",6,4,2,Longop
22:14:33,"2,374.00",4,3,1,SHortop
22:14:33,"2,374.00",2,1,1,空换
22:14:34,"2,374.00",22,21,1,SHortop
22:14:35,"2,374.00",2,1,1,空换
22:14:35,"2,374.00",4,2,2,空换
22:14:36,"2,375.00",42,39,3,Longop
22:14:36,"2,374.00",12,11,1,SHortop
22:14:37,"2,374.00",86,17,69,Longcl
22:14:37,"2,374.00",14,7,7,空换
22:14:38,"2,375.00",50,44,6,Longop
22:14:38,"2,374.00",22,11,11,空换
22:14:39,"2,374.00",2,0,2,双平
22:14:39,"2,374.00",8,3,5,Longcl
22:14:40,"2,374.00",26,13,13,空换
22:14:40,"2,374.00",6,3,3,空换
22:14:41,"2,374.00",22,12,10,SHortop
22:14:41,"2,374.00",442,133,309,Longcl
22:14:42,"2,374.00",6,3,3,空换
22:14:43,"2,374.00",82,81,1,SHortop
22:14:43,"2,374.00",50,37,13,SHortop
22:14:44,"2,374.00",20,5,15,Longcl
22:14:44,"2,374.00",2,1,1,空换
22:14:45,"2,374.00",4,1,3,Longcl
22:14:45,"2,374.00",34,19,15,SHortop
22:14:46,"2,374.00",20,20,0,双开
22:14:46,"2,374.00",4,3,1,SHortop
22:14:47,"2,374.00",6,6,0,双开
22:14:48,"2,375.00",18,18,0,双开
22:14:48,"2,374.00",24,21,3,SHortop
22:14:49,"2,374.00",14,8,6,SHortop
22:14:49,"2,374.00",6,3,3,空换
22:14:50,"2,374.00",4,3,1,SHortop
22:14:50,"2,374.00",28,16,12,SHortop
22:14:51,"2,374.00",20,13,7,SHortop
22:14:51,"2,374.00",88,34,54,Longcl
22:14:52,"2,375.00",20,10,10,多换
22:14:53,"2,374.00",22,10,12,Longcl
22:14:53,"2,374.00",2,0,2,双平
22:14:54,"2,374.00",2,1,1,空换
22:14:55,"2,374.00",2,1,1,空换
22:14:55,"2,374.00",4,2,2,空换
22:14:56,"2,374.00",4,1,3,Longcl
22:14:56,"2,374.00",10,5,5,空换
22:14:58,"2,374.00",22,12,10,SHortop
22:14:58,"2,374.00",4,3,1,SHortop
22:14:59,"2,375.00",2,1,1,多换
22:14:59,"2,374.00",20,10,10,空换
22:15:00,"2,374.00",6,0,6,双平
22:15:01,"2,374.00",610,547,63,SHortop
22:15:01,"2,374.00",96,39,57,SHortcl
22:15:02,"2,373.00",2,0,2,双平
22:15:02,"2,373.00",132,123,9,SHortop
22:15:03,"2,373.00",2,2,0,双开
22:15:03,"2,373.00",10,7,3,SHortop
22:15:04,"2,373.00",24,10,14,Longcl
22:15:04,"2,373.00",2,0,2,双平
22:15:05,"2,373.00",20,11,9,SHortop
22:15:05,"2,373.00",8,4,4,空换
22:15:06,"2,373.00",20,15,5,SHortop
22:15:06,"2,373.00",4,4,0,双开
22:15:07,"2,374.00",10,10,0,双开
22:15:07,"2,374.00",44,43,1,Longop
22:15:08,"2,374.00",2,2,0,双开
22:15:08,"2,373.00",102,101,1,SHortop
22:15:09,"2,373.00",14,14,0,双开
22:15:09,"2,374.00",44,41,3,Longop
22:15:10,"2,374.00",2,1,1,多换
22:15:10,"2,374.00",6,4,2,Longop
22:15:11,"2,374.00",320,117,203,SHortcl
22:15:11,"2,374.00",6,3,3,空换
22:15:12,"2,374.00",50,19,31,Longcl
22:15:12,"2,374.00",12,8,4,SHortop
22:15:13,"2,374.00",20,14,6,SHortop
22:15:13,"2,374.00",2,1,1,空换
22:15:14,"2,374.00",2,1,1,空换
22:15:14,"2,374.00",10,4,6,Longcl
22:15:15,"2,374.00",16,9,7,SHortop
22:15:15,"2,374.00",14,9,5,SHortop
22:15:16,"2,374.00",2,1,1,空换
22:15:17,"2,374.00",74,67,7,SHortop
22:15:18,"2,374.00",10,5,5,空换
22:15:18,"2,374.00",10,1,9,Longcl
22:15:19,"2,374.00",10,4,6,Longcl
22:15:21,"2,375.00",2,2,0,双开
22:15:21,"2,374.00",10,5,5,空换
22:15:22,"2,374.00",4,1,3,Longcl
22:15:23,"2,374.00",6,2,4,Longcl
22:15:23,"2,374.00",2,1,1,空换
22:15:24,"2,375.00",520,164,356,SHortcl
22:15:25,"2,376.00",462,371,91,Longop
22:15:25,"2,375.00",126,31,95,Longcl
22:15:26,"2,376.00",38,1,37,SHortcl
22:15:28,"2,375.00",2,0,2,双平
22:15:28,"2,375.00",18,9,9,空换
22:15:30,"2,376.00",4,3,1,Longop
22:15:30,"2,376.00",436,247,189,Longop
22:15:31,"2,377.00",4,4,0,双开
22:15:32,"2,376.00",96,50,46,SHortop
22:15:32,"2,376.00",4,3,1,SHortop
22:15:33,"2,377.00",44,25,19,Longop
22:15:33,"2,376.00",20,12,8,SHortop
22:15:34,"2,376.00",2,1,1,空换
22:15:35,"2,377.00",26,25,1,Longop
22:15:35,"2,376.00",12,12,0,双开
22:15:36,"2,377.00",16,10,6,Longop
22:15:37,"2,377.00",6,5,1,Longop
22:15:37,"2,377.00",6,4,2,Longop
22:15:38,"2,377.00",14,6,8,SHortcl
22:15:39,"2,376.00",10,1,9,Longcl
22:15:39,"2,377.00",32,10,22,SHortcl
22:15:40,"2,377.00",42,26,16,Longop
22:15:40,"2,377.00",6,4,2,Longop
22:15:41,"2,377.00",30,19,11,Longop
22:15:41,"2,377.00",32,32,0,双开
22:15:42,"2,377.00",496,409,87,Longop
22:15:42,"2,378.00",6,5,1,Longop
22:15:43,"2,377.00",12,8,4,SHortop
22:15:43,"2,377.00",4,4,0,双开
22:15:44,"2,377.00",88,57,31,SHortop
22:15:44,"2,378.00",12,11,1,Longop
22:15:45,"2,377.00",324,118,206,Longcl
22:15:45,"2,377.00",6,2,4,Longcl
22:15:46,"2,378.00",30,12,18,SHortcl
22:15:46,"2,378.00",4,1,3,SHortcl
22:15:47,"2,377.00",16,12,4,SHortop
22:15:47,"2,378.00",8,4,4,多换
22:15:48,"2,377.00",26,18,8,SHortop
22:15:48,"2,378.00",118,37,81,SHortcl
22:15:49,"2,378.00",6,0,6,双平
22:15:49,"2,378.00",34,21,13,Longop
22:15:50,"2,378.00",4,3,1,Longop
22:15:50,"2,378.00",56,43,13,Longop
22:15:51,"2,377.00",16,16,0,双开
22:15:51,"2,378.00",22,7,15,SHortcl
22:15:52,"2,379.00",332,276,56,Longop
22:15:52,"2,379.00",24,9,15,SHortcl
22:15:53,"2,378.00",106,95,11,SHortop
22:15:53,"2,379.00",12,7,5,Longop
22:15:54,"2,378.00",2,2,0,双开
22:15:54,"2,379.00",50,24,26,SHortcl
22:15:55,"2,378.00",44,34,10,SHortop
22:15:55,"2,379.00",4,3,1,Longop
22:15:56,"2,379.00",10,9,1,Longop
22:15:56,"2,379.00",210,160,50,Longop
22:15:57,"2,379.00",10,9,1,Longop
22:15:57,"2,379.00",10,3,7,SHortcl
22:15:58,"2,379.00",38,29,9,Longop
22:15:58,"2,379.00",42,23,19,Longop
22:15:59,"2,379.00",86,17,69,SHortcl
22:15:59,"2,379.00",46,15,31,SHortcl
22:16:00,"2,379.00",10,8,2,Longop
22:16:00,"2,379.00",50,8,42,SHortcl
22:16:01,"2,379.00",10,5,5,多换
22:16:01,"2,379.00",42,33,9,Longop
22:16:02,"2,379.00",68,66,2,Longop
22:16:02,"2,379.00",20,8,12,SHortcl
22:16:03,"2,379.00",12,0,12,双平
22:16:03,"2,378.00",38,10,28,Longcl
22:16:04,"2,379.00",182,159,23,Longop
22:16:04,"2,379.00",6,5,1,Longop
22:16:05,"2,378.00",640,199,441,Longcl
22:16:05,"2,378.00",6,6,0,双开
22:16:06,"2,378.00",16,11,5,Longop
22:16:06,"2,378.00",4,4,0,双开
22:16:07,"2,378.00",6,4,2,Longop
22:16:07,"2,378.00",8,4,4,多换
22:16:08,"2,377.00",2,1,1,空换
22:16:08,"2,378.00",56,49,7,Longop
22:16:09,"2,378.00",14,6,8,SHortcl
22:16:10,"2,377.00",4,3,1,SHortop
22:16:10,"2,377.00",6,4,2,SHortop
22:16:11,"2,377.00",6,3,3,空换
22:16:11,"2,377.00",2,2,0,双开
22:16:12,"2,377.00",10,9,1,SHortop
22:16:13,"2,378.00",8,0,8,双平
22:16:13,"2,377.00",4,2,2,空换
22:16:14,"2,378.00",2,1,1,多换
22:16:16,"2,377.00",20,9,11,Longcl
22:16:17,"2,377.00",32,17,15,SHortop
22:16:17,"2,377.00",12,9,3,SHortop
22:16:18,"2,378.00",4,0,4,双平
22:16:18,"2,378.00",10,5,5,多换
22:16:19,"2,378.00",14,12,2,Longop
22:16:20,"2,377.00",2,2,0,双开
22:16:20,"2,377.00",2,2,0,双开
22:16:21,"2,377.00",2,2,0,双开
22:16:21,"2,377.00",2,1,1,空换
22:16:23,"2,377.00",20,10,10,空换
22:16:24,"2,378.00",2,0,2,双平
22:16:25,"2,377.00",74,30,44,Longcl
22:16:26,"2,378.00",6,2,4,SHortcl
22:16:28,"2,377.00",16,1,15,Longcl
22:16:29,"2,378.00",4,1,3,SHortcl
22:16:30,"2,378.00",2,1,1,多换
22:16:31,"2,378.00",56,27,29,SHortcl
22:16:32,"2,377.00",2,0,2,双平
22:16:32,"2,378.00",2,0,2,双平
22:16:33,"2,377.00",8,4,4,空换
22:16:33,"2,377.00",2,0,2,双平
22:16:34,"2,377.00",100,30,70,Longcl
22:16:34,"2,378.00",2,1,1,多换
22:16:35,"2,378.00",26,20,6,Longop
22:16:35,"2,377.00",2,2,0,双开
22:16:36,"2,377.00",4,4,0,双开
22:16:37,"2,378.00",4,2,2,多换
22:16:37,"2,378.00",10,0,10,双平
22:16:39,"2,378.00",2,0,2,双平
22:16:40,"2,377.00",10,10,0,双开
22:16:40,"2,378.00",206,187,19,Longop
22:16:41,"2,377.00",4,3,1,SHortop
22:16:42,"2,377.00",76,75,1,SHortop
22:16:42,"2,377.00",6,4,2,SHortop
22:16:43,"2,378.00",6,5,1,Longop
22:16:43,"2,377.00",4,4,0,双开
22:16:44,"2,377.00",8,8,0,双开
22:16:44,"2,377.00",152,120,32,SHortop
22:16:47,"2,377.00",6,3,3,空换
22:16:47,"2,378.00",2,1,1,多换
22:16:48,"2,378.00",2,1,1,多换
22:16:49,"2,377.00",6,4,2,SHortop
22:16:49,"2,378.00",4,2,2,多换
22:16:50,"2,378.00",6,5,1,Longop
22:16:51,"2,378.00",2,1,1,多换
22:16:52,"2,377.00",2,2,0,双开
22:16:52,"2,378.00",2,1,1,多换
22:16:53,"2,378.00",2,1,1,多换
22:16:53,"2,377.00",10,7,3,SHortop
22:16:54,"2,377.00",14,7,7,空换
22:16:55,"2,377.00",12,1,11,Longcl
22:16:56,"2,378.00",4,3,1,Longop
22:16:56,"2,378.00",2,2,0,双开
22:16:57,"2,377.00",2,1,1,空换
22:16:57,"2,378.00",2,1,1,多换
22:16:59,"2,378.00",124,99,25,Longop
22:17:00,"2,377.00",2,2,0,双开
22:17:00,"2,378.00",64,49,15,Longop
22:17:01,"2,378.00",292,80,212,SHortcl
22:17:02,"2,378.00",12,12,0,双开
22:17:02,"2,378.00",2,2,0,双开
22:17:02,"2,378.00",4,3,1,SHortop
22:17:03,"2,379.00",14,1,13,SHortcl
22:17:03,"2,378.00",18,9,9,空换
22:17:04,"2,379.00",10,0,10,双平
22:17:05,"2,378.00",4,3,1,SHortop
22:17:05,"2,378.00",168,5,163,Longcl
22:17:06,"2,378.00",14,6,8,Longcl
22:17:06,"2,378.00",24,1,23,Longcl
22:17:08,"2,379.00",4,0,4,双平
22:17:08,"2,378.00",2,2,0,双开
22:17:09,"2,378.00",26,8,18,Longcl
22:17:09,"2,378.00",4,0,4,双平
22:17:09,"2,379.00",80,59,21,Longop
22:17:10,"2,378.00",4,1,3,Longcl
22:17:11,"2,378.00",4,1,3,Longcl
22:17:12,"2,378.00",2,0,2,双平
22:17:13,"2,378.00",6,2,4,Longcl
22:17:13,"2,378.00",4,1,3,Longcl
22:17:14,"2,378.00",6,2,4,Longcl
22:17:15,"2,379.00",4,4,0,双开
22:17:16,"2,379.00",10,9,1,Longop
22:17:17,"2,380.00",856,674,182,Longop
22:17:17,"2,380.00",46,30,16,Longop
22:17:17,"2,380.00",4,3,1,Longop
22:17:18,"2,380.00",12,0,12,双平
22:17:18,"2,379.00",20,20,0,双开
22:17:19,"2,379.00",6,4,2,SHortop
22:17:20,"2,380.00",130,115,15,Longop
22:17:20,"2,379.00",4,3,1,SHortop
22:17:21,"2,379.00",14,8,6,SHortop
22:17:21,"2,379.00",12,5,7,Longcl
22:17:22,"2,379.00",80,20,60,Longcl
22:17:22,"2,379.00",680,240,440,Longcl
22:17:22,"2,379.00",26,12,14,SHortcl
22:17:23,"2,379.00",8,2,6,SHortcl
22:17:23,"2,379.00",2,0,2,双平
22:17:24,"2,379.00",2,1,1,多换
22:17:24,"2,379.00",10,5,5,多换
22:17:25,"2,379.00",8,0,8,双平
22:17:25,"2,379.00",42,33,9,Longop
22:17:26,"2,379.00",6,5,1,Longop
22:17:26,"2,378.00",2,1,1,空换
22:17:27,"2,379.00",6,6,0,双开
22:17:28,"2,379.00",8,6,2,Longop
22:17:28,"2,379.00",48,48,0,双开
22:17:29,"2,379.00",4,4,0,双开
22:17:30,"2,378.00",6,4,2,SHortop
22:17:30,"2,379.00",12,2,10,SHortcl
22:17:31,"2,379.00",2,1,1,多换
22:17:31,"2,379.00",102,100,2,Longop
22:17:31,"2,378.00",34,12,22,Longcl
22:17:32,"2,379.00",20,10,10,多换
22:17:32,"2,379.00",4,2,2,多换
22:17:33,"2,379.00",4,0,4,双平
22:17:33,"2,379.00",6,0,6,双平
22:17:34,"2,379.00",2,0,2,双平
22:17:35,"2,379.00",2,1,1,多换
22:17:36,"2,378.00",12,3,9,Longcl
22:17:36,"2,379.00",8,7,1,Longop
22:17:37,"2,379.00",162,137,25,Longop
22:17:37,"2,379.00",2,1,1,多换
22:17:38,"2,378.00",2,1,1,空换
22:17:38,"2,378.00",8,3,5,Longcl
22:17:39,"2,378.00",16,8,8,空换
22:17:39,"2,379.00",4,4,0,双开
22:17:40,"2,379.00",628,221,407,SHortcl
22:17:40,"2,379.00",152,0,152,双平
22:17:41,"2,379.00",6,5,1,SHortop
22:17:41,"2,379.00",26,15,11,SHortop
22:17:42,"2,380.00",146,104,42,Longop
22:17:43,"2,379.00",590,489,101,SHortop
22:17:43,"2,378.00",4,4,0,双开
22:17:44,"2,379.00",2,1,1,多换
22:17:44,"2,379.00",46,25,21,Longop
22:17:44,"2,379.00",2,2,0,双开
22:17:45,"2,379.00",2,2,0,双开
22:17:45,"2,378.00",60,60,0,双开
22:17:46,"2,378.00",2,1,1,空换
22:17:47,"2,378.00",824,607,217,SHortop
22:17:47,"2,378.00",14,12,2,Longop
22:17:48,"2,378.00",238,113,125,SHortcl
22:17:48,"2,378.00",68,56,12,SHortop
22:17:48,"2,378.00",12,12,0,双开
22:17:49,"2,378.00",2,1,1,多换
22:17:49,"2,378.00",14,14,0,双开
22:17:50,"2,378.00",2,1,1,多换
22:17:50,"2,378.00",8,1,7,SHortcl
22:17:51,"2,378.00",30,10,20,SHortcl
22:17:52,"2,378.00",28,8,20,SHortcl
22:17:52,"2,378.00",14,5,9,SHortcl
22:17:52,"2,378.00",20,17,3,Longop
22:17:53,"2,378.00",100,74,26,Longop
22:17:54,"2,379.00",2,2,0,双开
22:17:55,"2,378.00",26,12,14,Longcl
22:17:55,"2,378.00",4,2,2,空换
22:17:55,"2,378.00",8,5,3,SHortop
22:17:56,"2,378.00",6,3,3,空换
22:17:57,"2,379.00",60,60,0,双开
22:17:57,"2,379.00",28,24,4,Longop
22:17:58,"2,378.00",2,2,0,双开
22:17:58,"2,378.00",4,4,0,双开
22:18:00,"2,378.00",66,53,13,SHortop
22:18:01,"2,378.00",22,22,0,双开
22:18:02,"2,378.00",4,3,1,SHortop
22:18:02,"2,378.00",4,4,0,双开
22:18:03,"2,379.00",2,1,1,多换
22:18:03,"2,379.00",68,62,6,Longop
22:18:03,"2,379.00",6,6,0,双开
22:18:04,"2,379.00",122,62,60,Longop
22:18:05,"2,378.00",22,12,10,SHortop
22:18:05,"2,379.00",32,7,25,SHortcl
22:18:06,"2,379.00",20,10,10,多换
22:18:07,"2,379.00",4,3,1,Longop
22:18:07,"2,379.00",30,16,14,Longop
22:18:07,"2,378.00",64,34,30,SHortop
22:18:08,"2,378.00",4,3,1,SHortop
22:18:09,"2,379.00",10,10,0,双开
22:18:09,"2,379.00",10,6,4,Longop
22:18:11,"2,379.00",20,10,10,多换
22:18:12,"2,378.00",2,1,1,空换
22:18:13,"2,379.00",10,8,2,Longop
22:18:13,"2,378.00",24,12,12,空换
22:18:14,"2,379.00",2,2,0,双开
22:18:14,"2,379.00",2,2,0,双开
22:18:14,"2,378.00",22,18,4,SHortop
22:18:15,"2,378.00",114,2,112,Longcl
22:18:16,"2,379.00",60,60,0,双开
22:18:16,"2,378.00",4,2,2,空换
22:18:17,"2,379.00",2,1,1,多换
22:18:17,"2,379.00",8,8,0,双开
22:18:18,"2,379.00",30,25,5,Longop
22:18:18,"2,379.00",4,2,2,多换
22:18:18,"2,378.00",114,57,57,空换
22:18:20,"2,378.00",302,1,301,Longcl
22:18:20,"2,378.00",4,2,2,空换
22:18:21,"2,379.00",4,3,1,Longop
22:18:21,"2,378.00",12,0,12,双平
22:18:21,"2,378.00",2,0,2,双平
22:18:22,"2,378.00",4,3,1,SHortop
22:18:23,"2,378.00",92,61,31,SHortop
22:18:23,"2,379.00",4,3,1,Longop
22:18:23,"2,378.00",12,9,3,SHortop
22:18:24,"2,379.00",2,1,1,多换
22:18:25,"2,378.00",436,224,212,SHortop
22:18:26,"2,378.00",12,12,0,双开
22:18:26,"2,378.00",16,16,0,双开
22:18:27,"2,378.00",14,14,0,双开
22:18:28,"2,378.00",4,3,1,Longop
22:18:29,"2,378.00",42,42,0,双开
22:18:30,"2,378.00",2,2,0,双开
22:18:31,"2,378.00",140,132,8,Longop
22:18:31,"2,378.00",100,95,5,Longop
22:18:32,"2,378.00",24,17,7,Longop
22:18:32,"2,378.00",4,1,3,SHortcl
22:18:33,"2,378.00",6,3,3,多换
22:18:33,"2,378.00",4,2,2,多换
22:18:34,"2,378.00",24,2,22,SHortcl
22:18:35,"2,378.00",14,2,12,SHortcl
22:18:35,"2,377.00",16,15,1,SHortop
22:18:36,"2,378.00",20,18,2,Longop
22:18:37,"2,377.00",24,13,11,SHortop
22:18:38,"2,377.00",2,2,0,双开
22:18:38,"2,377.00",6,5,1,SHortop
22:18:39,"2,378.00",44,36,8,Longop
22:18:39,"2,378.00",30,24,6,Longop
22:18:40,"2,378.00",80,80,0,双开
22:18:40,"2,378.00",6,6,0,双开
22:18:42,"2,378.00",68,57,11,Longop
22:18:43,"2,378.00",2,0,2,双平
22:18:45,"2,378.00",20,10,10,多换
22:18:47,"2,378.00",8,4,4,多换
22:18:48,"2,377.00",12,6,6,空换
22:18:49,"2,378.00",42,21,21,多换
22:18:50,"2,378.00",2,1,1,多换
22:18:50,"2,377.00",14,13,1,SHortop
22:18:52,"2,378.00",2,2,0,双开
22:18:52,"2,377.00",2,1,1,空换
22:18:53,"2,378.00",2,2,0,双开
22:18:54,"2,377.00",14,10,4,SHortop
22:18:54,"2,377.00",2,1,1,空换
22:18:55,"2,378.00",22,22,0,双开
22:18:57,"2,377.00",6,3,3,空换
22:18:57,"2,378.00",2,2,0,双开
22:18:58,"2,377.00",32,31,1,SHortop
22:18:58,"2,378.00",2,2,0,双开
22:18:59,"2,377.00",2,1,1,空换
22:18:59,"2,377.00",2,1,1,空换
22:19:00,"2,377.00",68,43,25,SHortop
22:19:02,"2,378.00",20,9,11,SHortcl
22:19:02,"2,377.00",4,3,1,SHortop
22:19:03,"2,377.00",6,4,2,SHortop
22:19:04,"2,378.00",4,4,0,双开
22:19:05,"2,378.00",2,1,1,多换
22:19:06,"2,377.00",136,112,24,SHortop
22:19:06,"2,378.00",16,15,1,Longop
22:19:07,"2,378.00",4,3,1,Longop
22:19:07,"2,378.00",8,7,1,Longop
22:19:07,"2,378.00",4,4,0,双开
22:19:08,"2,378.00",2,2,0,双开
22:19:09,"2,378.00",8,8,0,双开
22:19:10,"2,378.00",2,2,0,双开
22:19:11,"2,378.00",14,8,6,Longop
22:19:11,"2,378.00",4,2,2,多换
22:19:11,"2,378.00",6,6,0,双开
22:19:12,"2,378.00",2,2,0,双开
22:19:12,"2,378.00",4,4,0,双开
22:19:16,"2,378.00",2,1,1,多换
22:19:17,"2,378.00",4,4,0,双开
22:19:19,"2,378.00",4,2,2,多换
22:19:20,"2,378.00",2,1,1,多换
22:19:20,"2,377.00",110,95,15,SHortop
22:19:22,"2,378.00",2,1,1,多换
22:19:23,"2,377.00",2,2,0,双开
22:19:25,"2,377.00",86,83,3,SHortop
22:19:26,"2,378.00",6,3,3,多换
22:19:27,"2,377.00",2,1,1,空换
22:19:28,"2,377.00",2,2,0,双开
22:19:29,"2,378.00",26,3,23,SHortcl
22:19:31,"2,377.00",4,2,2,空换
22:19:32,"2,378.00",26,16,10,Longop
22:19:34,"2,377.00",82,73,9,SHortop
22:19:35,"2,378.00",12,9,3,Longop
22:19:36,"2,378.00",10,5,5,多换
22:19:36,"2,377.00",86,76,10,SHortop
22:19:37,"2,377.00",2,1,1,空换
